0,2,-20,-45,0,0,100,0,0,0,41,47,0,-19,-9,0,0,100,0,217,114,38,18,0,
0,2,-22,-46,0,0,100,0,41,0,42,48,0,-19,-9,0,0,100,0,217,114,38,18,0,
0,2,-29,-44,0,0,100,0,84,0,48,45,0,-19,-9,0,0,100,0,217,114,38,18,0,
0,2,-29,-44,0,0,100,0,132,0,47,45,0,-19,-9,0,0,100,0,217,114,38,18,0,
0,4,-47,-49,0,0,100,0,3,93,68,54,0,-29,-45,0,0,100,0,181,0,46,46,0,-34,-23,0,0,100,0,196,114,17,17,0,-22,-9,0,0,100,0,217,114,38,18,0,
0,3,-30,-36,0,0,100,0,0,47,46,37,0,-48,-28,0,0,100,0,143,110,43,27,0,-22,-9,0,0,100,0,217,114,38,18,0,
0,2,-29,-37,0,0,100,0,211,53,45,38,0,-22,-9,0,0,100,0,217,114,38,18,0,
0,2,-25,-43,0,0,100,0,47,48,42,44,0,-22,-9,0,0,100,0,217,114,38,18,0,
0,3,-37,-42,0,0,100,0,76,99,66,44,0,-21,-45,0,0,100,0,91,48,34,47,0,-19,-9,0,0,100,0,217,114,38,18,0,
0,3,-43,-54,0,0,100,0,0,154,43,55,0,-18,-45,0,0,100,0,168,48,43,47,0,-19,-9,0,0,100,0,217,114,38,18,0,
0,3,-53,-70,0,0,100,0,45,144,92,71,0,-14,-46,0,0,100,0,131,47,37,48,0,-19,-9,0,0,100,0,217,114,38,18,0,
0,3,-54,-74,0,0,100,0,148,138,98,52,0,-14,-46,0,0,100,0,131,47,37,48,0,-19,-9,0,0,100,0,217,114,38,18,0,
0,3,-44,-88,0,0,100,0,152,194,93,62,0,-14,-46,0,0,100,0,131,47,37,48,0,-19,-9,0,0,100,0,217,114,38,18,0,
0,3,-1,-72,0,0,100,0,0,210,52,46,0,-14,-46,0,0,100,0,131,47,37,48,0,-19,-9,0,0,100,0,217,114,38,18,0,
0,3,23,-55,0,0,100,0,65,221,41,34,0,-14,-46,0,0,100,0,131,47,37,48,0,-19,-9,0,0,100,0,217,114,38,18,0,
0,2,-14,-46,0,0,100,0,131,47,37,48,0,-19,-9,0,0,100,0,217,114,38,18,0,
